更新时间,#genre#
广西卫视,http://[2409:8087:1a01:df::4047]/TVOD/88888888/224/3221226091/main.m3u8$订阅源
广西卫视,http://119.163.228.205:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广西卫视,http://118.122.189.74:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广西卫视,http://101.68.81.44:9999/rtp/233.50.201.49:5140$浙江联通组播源|1920x1080
广西卫视,http://60.189.165.36:5555/rtp/233.50.201.49:5140$浙江电信组播源|1920x1080
广西卫视,http://120.55.49.231:3095/rtp/233.50.201.49:5140$浙江电信组播源
广西卫视,http://115.220.243.30:9999/rtp/233.50.201.49:5140$浙江电信组播源|1920x1080
广西卫视,http://115.230.188.101:9999/rtp/233.50.201.49:5140$浙江电信组播源|1920x1080
广西卫视,http://121.233.190.83:8600/rtp/239.49.1.40:6000$江苏电信组播源|1920x1080
广西卫视,http://49.79.76.196:4000/rtp/239.49.1.40:6000$江苏电信组播源|1920x1080
广西卫视,http://49.86.209.44:8800/rtp/239.49.1.40:6000$江苏电信组播源|1920x1080
广西卫视,http://114.232.146.116:7777/rtp/239.49.1.40:6000$江苏电信组播源|1920x1080
广西卫视,http://121.224.240.233:8887/rtp/239.49.1.40:6000$江苏电信组播源|1920x1080
贵州卫视,http://202.103.213.10:8888/udp/239.81.0.56:4056$订阅源|1920x1080
贵州卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226474/index.m3u8$订阅源
贵州卫视,http://118.122.189.74:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
贵州卫视,http://111.61.236.247:9081/hls/37/index.m3u8$订阅源
贵州卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=bestzb&Contentid=5000000004000025843&livemode=1&stbId=3$订阅源|1920x1080
贵州卫视,http://tx.stlyx.cn:5000/ysp/guizhou$订阅源
贵州卫视,http://116.117.105.198:8096/tsfile/live/0120_1.m3u8$订阅源|1920x1080
贵州卫视,http://111.14.181.15:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
贵州卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000025843/1.m3u8?channel-id=bestzb&Contentid=5000000004000025843&livemode=1&stbId=3$订阅源|1920x1080
贵州卫视,http://202.103.213.10:8888/udp/239.81.0.95:4056$订阅源|1920x1080
贵州卫视,http://101.68.81.44:9999/rtp/233.50.201.142:5140$浙江联通组播源|1920x1080
贵州卫视,http://60.189.165.36:5555/rtp/233.50.201.142:5140$浙江电信组播源|1920x1080
贵州卫视,http://120.55.49.231:3095/rtp/233.50.201.142:5140$浙江电信组播源
贵州卫视,http://115.220.243.30:9999/rtp/233.50.201.142:5140$浙江电信组播源|1920x1080
贵州卫视,http://115.230.188.101:9999/rtp/233.50.201.142:5140$浙江电信组播源|1920x1080
贵州卫视,http://60.189.165.36:5555/rtp/233.50.201.69:5140$浙江电信组播源|1920x1080
贵州卫视,http://120.55.49.231:3095/rtp/233.50.201.69:5140$浙江电信组播源
贵州卫视,http://115.220.243.30:9999/rtp/233.50.201.69:5140$浙江电信组播源|1920x1080
贵州卫视,http://115.230.188.101:9999/rtp/233.50.201.69:5140$浙江电信组播源|1920x1080
贵州卫视,http://121.233.190.83:8600/rtp/239.49.1.52:6000$江苏电信组播源|1920x1080
海南卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000004000006211/index.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=no$订阅源|1920x1080
海南卫视,http://58.57.21.166:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
海南卫视,http://www.72444165.xyz:5005/itv/bestzb/5000000004000006211$订阅源|1920x1080
海南卫视,http://112.234.23.81:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
海南卫视,http://58.51.111.46:1111/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
海南卫视,http://202.103.213.10:8888/udp/239.81.0.48:4056$订阅源|1920x1080
海南卫视,http://39.98.201.151:9090/udp/225.1.8.158:8304$订阅源
海南卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226465/index.m3u8$订阅源
海南卫视,http://58.216.229.130:9901/tsfile/live/0120_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源
海南卫视,http://[2409:8087:1a01:df::4025]/TVOD/88888888/224/3221225978/main.m3u8$订阅源
海南卫视,http://101.68.81.44:9999/rtp/233.50.201.55:5140$浙江联通组播源|1920x1080
海南卫视,http://60.189.165.36:5555/rtp/233.50.201.55:5140$浙江电信组播源|1920x1080
海南卫视,http://120.55.49.231:3095/rtp/233.50.201.55:5140$浙江电信组播源
海南卫视,http://115.220.243.30:9999/rtp/233.50.201.55:5140$浙江电信组播源|1920x1080
海南卫视,http://115.230.188.101:9999/rtp/233.50.201.55:5140$浙江电信组播源|1920x1080
海南卫视,http://121.233.190.83:8600/rtp/239.49.1.41:6000$江苏电信组播源|1920x1080
海南卫视,http://49.79.76.196:4000/rtp/239.49.1.41:6000$江苏电信组播源|1920x1080
海南卫视,http://49.86.209.44:8800/rtp/239.49.1.41:6000$江苏电信组播源|1920x1080
海南卫视,http://114.232.146.116:7777/rtp/239.49.1.41:6000$江苏电信组播源|1920x1080
海南卫视,http://121.224.240.233:8887/rtp/239.49.1.41:6000$江苏电信组播源|1920x1080
河北卫视,http://61.136.67.238:50085/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河北卫视,http://123.182.60.29:9002/hls/18/index.m3u8$订阅源
河北卫视,http://[2409:8087:74d9:21::6]:80/270000001322/69900158041111100000002229/index.m3u8$订阅源
河北卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=bestzb&Contentid=5000000006000040016&livemode=1&stbId=3$订阅源|1920x1080
河北卫视,http://58.216.229.130:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河北卫视,http://58.51.111.46:1111/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河北卫视,http://221.213.69.82:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
河北卫视,http://124.128.73.58:9901/tsfile/live/0117_1.m3u8$订阅源
河北卫视,http://202.103.213.10:8888/udp/239.81.0.51:4056$订阅源|1920x1080
河北卫视,http://36.35.16.98:9901/tsfile/live/0001_31.m3u8?key=txiptv&playlive=0&authid=0$订阅源
河北卫视,http://101.68.81.44:9999/rtp/233.50.201.140:5140$浙江联通组播源|1920x1080
河北卫视,http://60.189.165.36:5555/rtp/233.50.201.140:5140$浙江电信组播源|1920x1080
河北卫视,http://120.55.49.231:3095/rtp/233.50.201.140:5140$浙江电信组播源
河北卫视,http://115.220.243.30:9999/rtp/233.50.201.140:5140$浙江电信组播源|1920x1080
河北卫视,http://115.230.188.101:9999/rtp/233.50.201.140:5140$浙江电信组播源|1920x1080
河北卫视,http://60.189.165.36:5555/rtp/233.50.201.50:5140$浙江电信组播源|1920x1080
河北卫视,http://120.55.49.231:3095/rtp/233.50.201.50:5140$浙江电信组播源
河北卫视,http://115.220.243.30:9999/rtp/233.50.201.50:5140$浙江电信组播源|1920x1080
河北卫视,http://115.230.188.101:9999/rtp/233.50.201.50:5140$浙江电信组播源|1920x1080
河北卫视,http://121.233.190.83:8600/rtp/239.49.1.236:6000$江苏电信组播源|1920x1080
河南卫视,http://58.57.21.166:9901/tsfile/live/0139_1.m3u8$订阅源
河南卫视,http://221.0.78.198:1681/hls/10259/index.m3u8$订阅源
河南卫视,http://116.117.105.198:8096/tsfile/live/0139_1.m3u8$订阅源|1920x1080
河南卫视,http://58.51.111.46:1111/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河南卫视,http://113.25.70.59:8891/udp/239.1.1.34:8034$订阅源|1920x1080
河南卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226480/2.m3u8$订阅源
河南卫视,http://220.249.114.102:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河南卫视,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002221/index.m3u8$订阅源
河南卫视,http://113.57.20.158:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河南卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226480/index.m3u8$订阅源
河南卫视,http://101.68.81.44:9999/rtp/233.50.201.144:5140$浙江联通组播源|1920x1080
河南卫视,http://60.189.165.36:5555/rtp/233.50.201.144:5140$浙江电信组播源|1920x1080
河南卫视,http://120.55.49.231:3095/rtp/233.50.201.144:5140$浙江电信组播源
河南卫视,http://115.220.243.30:9999/rtp/233.50.201.144:5140$浙江电信组播源|1920x1080
河南卫视,http://115.230.188.101:9999/rtp/233.50.201.144:5140$浙江电信组播源|1920x1080
河南卫视,http://60.189.165.36:5555/rtp/233.50.201.44:5140$浙江电信组播源|1920x1080
河南卫视,http://120.55.49.231:3095/rtp/233.50.201.44:5140$浙江电信组播源
河南卫视,http://115.220.243.30:9999/rtp/233.50.201.44:5140$浙江电信组播源|1920x1080
河南卫视,http://115.230.188.101:9999/rtp/233.50.201.44:5140$浙江电信组播源|1920x1080
河南卫视,http://121.233.190.83:8600/rtp/239.49.1.44:6000$江苏电信组播源|1920x1080
吉林卫视,http://[2409:8087:1a01:df::4051]:80/TVOD/88888888/224/3221225981/main.m3u8$订阅源
吉林卫视,http://113.25.70.59:8891/udp/239.1.1.30:8030$订阅源|1920x1080
吉林卫视,http://111.61.236.247:9081/hls/45/index.m3u8$订阅源
吉林卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226397/index.m3u8$订阅源
吉林卫视,http://121.24.98.154:8090/hls/37/index.m3u8$订阅源
吉林卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8$订阅源
吉林卫视,http://121.24.98.232:8090/hls/37/index.m3u8$订阅源
吉林卫视,http://223.241.247.214:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
吉林卫视,http://222.218.158.86:8181/tsfile/live/0116_1.m3u8$订阅源|1920x1080
吉林卫视,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002224/index.m3u8$订阅源
吉林卫视,http://101.68.81.44:9999/rtp/233.50.201.48:5140$浙江联通组播源|1920x1080
吉林卫视,http://60.189.165.36:5555/rtp/233.50.201.48:5140$浙江电信组播源|1920x1080
吉林卫视,http://120.55.49.231:3095/rtp/233.50.201.48:5140$浙江电信组播源
吉林卫视,http://115.220.243.30:9999/rtp/233.50.201.48:5140$浙江电信组播源|1920x1080
吉林卫视,http://115.230.188.101:9999/rtp/233.50.201.48:5140$浙江电信组播源|1920x1080
吉林卫视,http://121.233.190.83:8600/rtp/239.49.1.49:6000$江苏电信组播源|1920x1080
吉林卫视,http://49.79.76.196:4000/rtp/239.49.1.49:6000$江苏电信组播源|1920x1080
吉林卫视,http://49.86.209.44:8800/rtp/239.49.1.49:6000$江苏电信组播源|1920x1080
吉林卫视,http://114.232.146.116:7777/rtp/239.49.1.49:6000$江苏电信组播源|1920x1080
吉林卫视,http://121.224.240.233:8887/rtp/239.49.1.49:6000$江苏电信组播源|1920x1080
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000019351/1.m3u8$订阅源
江苏卫视,http://202.103.213.10:8888/udp/239.81.0.34:4056$订阅源|1920x1080
江苏卫视,http://39.98.201.151:9090/udp/225.1.8.44:8028$订阅源
江苏卫视,http://219.159.194.108:8181/tsfile/live/0127_1.m3u8$订阅源
江苏卫视,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002137/index.m3u8$订阅源
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010225/1.m3u8$订阅源
江苏卫视,http://121.24.98.232:8090/hls/38/index.m3u8$订阅源
江苏卫视,http://58.57.21.166:9901/tsfile/live/0127_1.m3u8$订阅源
江苏卫视,http://61.136.67.238:50085/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江苏卫视,http://202.103.213.10:8888/udp/239.81.0.106:4056$订阅源|1920x1080
江苏卫视,http://101.68.81.44:9999/rtp/233.50.201.106:5140$浙江联通组播源|1920x1080
江苏卫视,http://60.189.165.36:5555/rtp/233.50.201.106:5140$浙江电信组播源|1920x1080
江苏卫视,http://120.55.49.231:3095/rtp/233.50.201.106:5140$浙江电信组播源
江苏卫视,http://115.220.243.30:9999/rtp/233.50.201.106:5140$浙江电信组播源|1920x1080
江苏卫视,http://115.230.188.101:9999/rtp/233.50.201.106:5140$浙江电信组播源|1920x1080
江苏卫视,http://60.189.165.36:5555/rtp/233.50.201.41:5140$浙江电信组播源|1920x1080
江苏卫视,http://120.55.49.231:3095/rtp/233.50.201.41:5140$浙江电信组播源
江苏卫视,http://115.220.243.30:9999/rtp/233.50.201.41:5140$浙江电信组播源|1920x1080
江苏卫视,http://115.230.188.101:9999/rtp/233.50.201.41:5140$浙江电信组播源|1920x1080
江苏卫视,http://121.233.190.83:8600/rtp/239.49.1.16:6000$江苏电信组播源|1920x1080
江西卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8$订阅源
江西卫视,http://61.136.67.238:50085/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010060/1.m3u8$订阅源
江西卫视,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江西卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226207/index.m3u8$订阅源
江西卫视,http://124.128.73.58:9901/tsfile/live/0138_1.m3u8$订阅源
江西卫视,http://171.8.138.74:85/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源|1920x1080
江西卫视,http://[2409:8087:1a01:df::4027]:80/TVOD/88888888/224/3221225935/main.m3u8$订阅源
江西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010060/index.m3u8$订阅源
江西卫视,http://113.25.70.59:8891/udp/239.1.1.52:8052$订阅源|1920x1080
江西卫视,http://101.68.81.44:9999/rtp/233.50.201.145:5140$浙江联通组播源|1920x1080
江西卫视,http://60.189.165.36:5555/rtp/233.50.201.145:5140$浙江电信组播源|1920x1080
江西卫视,http://120.55.49.231:3095/rtp/233.50.201.145:5140$浙江电信组播源
江西卫视,http://115.220.243.30:9999/rtp/233.50.201.145:5140$浙江电信组播源|1920x1080
江西卫视,http://115.230.188.101:9999/rtp/233.50.201.145:5140$浙江电信组播源|1920x1080
江西卫视,http://60.189.165.36:5555/rtp/233.50.201.53:5140$浙江电信组播源|1920x1080
江西卫视,http://120.55.49.231:3095/rtp/233.50.201.53:5140$浙江电信组播源
江西卫视,http://115.220.243.30:9999/rtp/233.50.201.53:5140$浙江电信组播源|1920x1080
江西卫视,http://115.230.188.101:9999/rtp/233.50.201.53:5140$浙江电信组播源|1920x1080
江西卫视,http://121.233.190.83:8600/rtp/239.49.1.47:6000$江苏电信组播源|1920x1080
辽宁卫视,http://119.163.57.184:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
辽宁卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226546/index.m3u8$订阅源
辽宁卫视,http://222.241.154.37:9901/tsfile/live/23036_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源
辽宁卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000024033/1.m3u8$订阅源
辽宁卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010061/1.m3u8$订阅源
辽宁卫视,http://220.249.114.102:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
辽宁卫视,http://[2409:8087:74f0:22::7]:6410/270000001128/9900000526/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000526$订阅源
辽宁卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226254/index.m3u8$订阅源
辽宁卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8$订阅源
辽宁卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265022&livemode=1&stbId=3$订阅源|1920x1080
辽宁卫视,http://101.68.81.44:9999/rtp/233.50.201.141:5140$浙江联通组播源|1920x1080
辽宁卫视,http://60.189.165.36:5555/rtp/233.50.201.141:5140$浙江电信组播源|1920x1080
辽宁卫视,http://120.55.49.231:3095/rtp/233.50.201.141:5140$浙江电信组播源
辽宁卫视,http://115.220.243.30:9999/rtp/233.50.201.141:5140$浙江电信组播源|1920x1080
辽宁卫视,http://115.230.188.101:9999/rtp/233.50.201.141:5140$浙江电信组播源|1920x1080
辽宁卫视,http://60.189.165.36:5555/rtp/233.50.201.60:5140$浙江电信组播源|1920x1080
辽宁卫视,http://120.55.49.231:3095/rtp/233.50.201.60:5140$浙江电信组播源
辽宁卫视,http://115.220.243.30:9999/rtp/233.50.201.60:5140$浙江电信组播源|1920x1080
辽宁卫视,http://115.230.188.101:9999/rtp/233.50.201.60:5140$浙江电信组播源|1920x1080
辽宁卫视,http://121.233.190.83:8600/rtp/239.49.1.35:6000$江苏电信组播源|1920x1080
内蒙古卫视,http://121.24.98.154:8090/hls/43/index.m3u8$订阅源
内蒙古卫视,http://110.177.146.171:888/udp/239.1.1.60:8060$订阅源|1920x1080
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880$订阅源|1920x1080
内蒙古卫视,http://59.48.75.130:3052/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
内蒙古卫视,http://119.163.63.188:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
内蒙古卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221225664/index.m3u8$订阅源
内蒙古卫视,http://36.40.237.49:9999/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源|1920x1080
内蒙古卫视,http://[2409:8087:1a0b:df::4017]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8$订阅源
内蒙古卫视,http://219.159.194.66:8181/tsfile/live/0109_1.m3u8$订阅源|1920x1080
内蒙古卫视,http://119.163.57.184:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
内蒙古卫视,http://101.68.81.44:9999/rtp/233.50.201.148:5140$浙江联通组播源|1920x1080
内蒙古卫视,http://121.233.190.83:8600/rtp/239.49.1.240:6000$江苏电信组播源|1920x1080
内蒙古卫视,http://49.79.76.196:4000/rtp/239.49.1.240:6000$江苏电信组播源|1920x1080
内蒙古卫视,http://49.86.209.44:8800/rtp/239.49.1.240:6000$江苏电信组播源|1920x1080
内蒙古卫视,http://114.232.146.116:7777/rtp/239.49.1.240:6000$江苏电信组播源|1920x1080
内蒙古卫视,http://121.224.240.233:8887/rtp/239.49.1.240:6000$江苏电信组播源|1920x1080
内蒙古卫视,http://180.103.165.76:8888/rtp/239.49.1.240:6000$江苏电信组播源|1920x1080
内蒙古卫视,http://112.66.225.119:554/rtp/239.253.64.144:5140$海南电信组播源|1920x1080
内蒙古卫视,http://222.141.132.53:888/rtp/225.1.4.45:1074$河南联通组播源|1920x1080
内蒙古卫视,http://60.168.231.252:2000/rtp/238.1.78.103:6696$安徽电信组播源|1920x1080
宁夏卫视,http://222.134.245.16:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源|1920x1080
宁夏卫视,http://58.57.21.166:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010110/1.m3u8$订阅源
宁夏卫视,http://113.57.20.158:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://121.24.98.232:8090/hls/49/index.m3u8$订阅源
宁夏卫视,http://119.163.57.184:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000047/index.m3u8$订阅源
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8$订阅源
宁夏卫视,http://124.128.73.58:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002239/index.m3u8$订阅源
